video_id,category_id,category_title,publishedAt,trending_date,view_count,likes,dislikes,comment_count,comments_disabled,ratings_disabled,trending_days,view_increase,like_increase,comment_increase,diff_days,engagement
XErqb6mKAhA,26,Howto & Style,2020-08-26,2020-08-26,112487,15183,125,1179,False,False,5 days,338512,22900,1257,0 days,491518
WjM0t2r88vc,26,Howto & Style,2020-08-26,2020-08-27,90356,4813,241,589,False,False,4 days,109628,2204,275,1 days,207865
MZI1BxXbhss,26,Howto & Style,2020-08-27,2020-08-28,945777,99475,685,6968,False,False,4 days,679858,41087,2290,1 days,1775455
dnXMsBekX80,26,Howto & Style,2020-08-28,2020-08-29,525712,66500,285,4170,False,False,5 days,817050,59634,2493,1 days,1475559
OSX3ik9Z4X8,26,Howto & Style,2020-08-28,2020-08-29,2692259,166538,2287,10872,False,False,4 days,2315718,63018,3876,1 days,5252281
dSttaw9_vws,26,Howto & Style,2020-08-28,2020-08-29,305316,48757,426,3216,False,False,4 days,368642,36275,1410,1 days,763616
OrlLE0W1YVk,26,Howto & Style,2020-08-30,2020-08-31,419579,27326,1144,2406,False,False,6 days,540660,10176,469,1 days,1000616
Min1K8pu22U,26,Howto & Style,2020-08-30,2020-08-31,176998,20056,207,2875,False,False,6 days,287016,15972,1676,1 days,504593
IlwH41zVO1c,26,Howto & Style,2020-08-29,2020-08-31,672666,7420,505,659,False,False,5 days,542805,4911,290,2 days,1228751
pXqNg2YAzIQ,26,Howto & Style,2020-08-31,2020-09-01,906347,94708,478,3916,False,False,6 days,935543,47771,1303,1 days,1989588
JJiRcbiIU9U,26,Howto & Style,2020-08-31,2020-09-01,379036,23678,132,1389,False,False,5 days,299993,9885,525,1 days,714506
sfVL20cv470,26,Howto & Style,2020-08-31,2020-09-01,184876,18546,216,3814,False,False,5 days,89044,3554,464,1 days,300298
M1dh2lKT3m8,26,Howto & Style,2020-08-31,2020-09-01,633209,27499,366,1637,False,False,5 days,1044009,24539,1199,1 days,1732092
sCjido2k19U,26,Howto & Style,2020-09-02,2020-09-03,174794,16028,101,1058,False,False,6 days,919892,42921,100,1 days,1154793
IaiUtMpJxT4,26,Howto & Style,2020-09-03,2020-09-03,154099,11300,94,675,False,False,6 days,650813,22927,900,0 days,840714
tkap-cRrfG4,26,Howto & Style,2020-09-01,2020-09-03,318493,18579,210,1273,False,False,4 days,137366,4662,190,2 days,480563
eZ-EuK3gdZ8,26,Howto & Style,2020-09-02,2020-09-03,113143,9767,97,911,False,False,4 days,113151,7544,355,1 days,244871
wQgTEoit1_o,26,Howto & Style,2020-09-01,2020-09-03,230869,24270,162,5651,False,False,3 days,34203,1877,341,2 days,297211
kGg44zdgHYM,26,Howto & Style,2020-09-03,2020-09-04,2779184,230046,2979,15153,False,False,6 days,5081465,259027,9004,1 days,8373879
LdypKKKQ8uA,26,Howto & Style,2020-09-03,2020-09-04,1328206,109968,1119,11921,False,False,7 days,2410592,71020,7531,1 days,3939238
XU52BmNR8q4,26,Howto & Style,2020-09-04,2020-09-05,1566870,100414,1477,12917,False,False,5 days,1569588,39790,4611,1 days,3294190
QN5g5ZKhMCU,26,Howto & Style,2020-09-04,2020-09-06,440956,22872,280,1948,False,False,4 days,356931,13020,581,2 days,836308
GUJqRkBEEY4,26,Howto & Style,2020-09-06,2020-09-07,2461740,226556,2215,12573,False,False,7 days,5183022,247106,8600,1 days,8139597
27-YtS4iNH0,26,Howto & Style,2020-09-06,2020-09-07,104087,5935,3650,1045,False,False,6 days,349230,11053,4559,1 days,475909
DZ4Fs-VTTKM,26,Howto & Style,2020-09-06,2020-09-07,202536,12888,151,977,False,False,5 days,156966,6085,235,1 days,379687
No9f1rK1QLA,26,Howto & Style,2020-09-06,2020-09-07,166605,11136,121,513,False,False,5 days,248598,10690,265,1 days,437807
wKC4hgv2Ka8,26,Howto & Style,2020-09-05,2020-09-07,132795,7076,187,558,False,False,5 days,96564,3703,190,2 days,240886
rNz0KwpYvTg,26,Howto & Style,2020-09-08,2020-09-08,323524,24680,350,1251,False,False,6 days,1557135,83584,3453,0 days,1993627
YO0DYsT7y-o,26,Howto & Style,2020-09-08,2020-09-08,143293,6306,55,702,False,False,5 days,145540,3325,311,0 days,299477
KZ78DREcLEs,26,Howto & Style,2020-09-09,2020-09-10,162458,17836,173,558,False,False,4 days,249531,13822,352,1 days,444557
jO4rS4n2vd8,26,Howto & Style,2020-09-08,2020-09-10,143403,9119,122,418,False,False,4 days,126763,4777,134,2 days,284614
pkzQvXYa1ec,26,Howto & Style,2020-09-10,2020-09-11,1322384,97019,1330,8996,False,False,5 days,1149012,31759,2367,1 days,2611537
9-oW7F9T9IE,26,Howto & Style,2020-09-13,2020-09-14,372492,28698,532,1717,False,False,5 days,469330,19660,654,1 days,892551
qqTg43RemFY,26,Howto & Style,2020-09-13,2020-09-14,228654,13454,121,841,False,False,5 days,185326,6845,384,1 days,435504
El9kEo7FD-c,26,Howto & Style,2020-09-13,2020-09-14,163968,3898,116,1045,False,False,4 days,138166,2650,695,1 days,310422
phAV3IZtiVg,26,Howto & Style,2020-09-12,2020-09-14,431007,25170,375,3050,False,False,3 days,175974,6406,572,2 days,642179
6m4iyob9RrQ,26,Howto & Style,2020-09-15,2020-09-15,271179,22727,371,2078,False,False,5 days,779532,28026,2021,0 days,1105563
kgEgOi32CE0,26,Howto & Style,2020-09-14,2020-09-15,3874056,213996,3309,15231,False,False,5 days,5627975,116092,7003,1 days,9854353
wK9OHVxB_Z8,26,Howto & Style,2020-09-13,2020-09-15,245642,9863,185,1059,False,False,3 days,71195,1788,129,2 days,329676
v5XMu_o5_9c,26,Howto & Style,2020-09-16,2020-09-17,330059,22868,383,1019,False,False,4 days,777227,32462,1108,1 days,1164743
GKRgMvfEmSE,26,Howto & Style,2020-09-17,2020-09-18,721295,135616,1151,8680,False,False,4 days,455082,43022,3458,1 days,1367153
MkcHBp4XKxs,26,Howto & Style,2020-09-18,2020-09-19,4129704,586488,7992,26966,False,False,4 days,1783957,92298,2823,1 days,6622236
6VTXnf5XMn8,26,Howto & Style,2020-09-18,2020-09-19,999171,53427,1288,4503,False,False,4 days,507242,11326,981,1 days,1576650
JBeq_keMhmc,26,Howto & Style,2020-09-17,2020-09-19,1279181,87885,666,6345,False,False,3 days,283932,11747,581,2 days,1669671
HRzZTWDFc6k,26,Howto & Style,2020-09-19,2020-09-20,303722,51578,145,5224,False,False,5 days,497761,34844,2839,1 days,895968
VgyWL8gmAJw,26,Howto & Style,2020-09-19,2020-09-20,231679,7904,136,312,False,False,5 days,859684,17486,952,1 days,1118017
IhBen8Gjtpc,26,Howto & Style,2020-09-19,2020-09-20,163271,2438,63,170,False,False,4 days,372009,4092,207,1 days,542187
t0IEafowqb0,26,Howto & Style,2020-09-20,2020-09-21,456466,15764,443,859,False,False,5 days,1093385,24254,1389,1 days,1592117
DM8YlxDbpBY,26,Howto & Style,2020-09-18,2020-09-21,225652,2215,64,441,False,False,2 days,18962,115,5,3 days,247390
VT7HjLeqTh8,26,Howto & Style,2020-09-21,2020-09-22,146766,6863,123,367,False,False,5 days,274131,6021,308,1 days,434456
Lo41aiIBqLE,26,Howto & Style,2020-09-20,2020-09-22,329249,46852,309,11054,False,False,4 days,218644,19238,4843,2 days,629880
PBOqijntCBI,26,Howto & Style,2020-09-23,2020-09-24,519663,20827,741,2050,False,False,5 days,600094,20951,1443,1 days,1165028
kOg_aXV4brk,26,Howto & Style,2020-09-23,2020-09-24,562347,33480,404,2931,False,False,2 days,97399,3322,165,1 days,699644
YPj8iYdej18,26,Howto & Style,2020-09-24,2020-09-25,1169706,89295,839,8353,False,False,4 days,678431,27519,2395,1 days,1975699
fxGI8r8vAFk,26,Howto & Style,2020-09-24,2020-09-25,1616884,99115,1274,10351,False,False,4 days,2114111,50474,3826,1 days,3894761
DCFo25H5Avs,26,Howto & Style,2020-09-25,2020-09-26,195628,19408,79,1805,False,False,3 days,154249,10267,359,1 days,381716
jzm5NiSZOGo,26,Howto & Style,2020-09-26,2020-09-27,475988,31982,888,3519,False,False,6 days,508605,13747,664,1 days,1034505
SXrOuIhoslA,26,Howto & Style,2020-09-26,2020-09-27,343955,22737,342,2910,False,False,6 days,610534,21785,1890,1 days,1003811
z0kjarXKQcU,26,Howto & Style,2020-09-27,2020-09-28,173004,18373,387,1540,False,False,5 days,222781,12805,779,1 days,429282
OdCZQyIPmZY,26,Howto & Style,2020-09-29,2020-09-29,402210,67541,194,11854,False,False,5 days,272171,18774,2283,0 days,774833
OhOV0ZWZ-HA,26,Howto & Style,2020-09-28,2020-09-29,117564,8843,104,476,False,False,5 days,113981,3577,174,1 days,244615
aOnbwAp0BiI,26,Howto & Style,2020-09-28,2020-09-29,626275,69965,208,4292,False,False,5 days,423421,21024,1151,1 days,1146128
rWpQtm71Z2s,26,Howto & Style,2020-09-29,2020-09-30,261015,14090,184,1370,False,False,4 days,234796,6942,402,1 days,518615
5wUEY4gLOok,26,Howto & Style,2020-09-28,2020-09-30,523805,86701,140,5080,False,False,4 days,202820,22907,780,2 days,842093
ed-Rea7_uRo,26,Howto & Style,2020-09-27,2020-09-30,343159,40593,279,11269,False,False,4 days,112791,7897,2039,3 days,517748
zFP41BVxO-c,26,Howto & Style,2020-09-27,2020-09-30,159930,9052,230,681,False,False,3 days,21221,926,32,3 days,191842
GfkOwkfZCcc,26,Howto & Style,2020-09-30,2020-10-01,352608,81020,186,3427,False,False,3 days,369640,47831,1262,1 days,855788
50U1S_OLEOQ,26,Howto & Style,2020-10-01,2020-10-02,714390,28555,620,4790,False,False,5 days,1029977,21532,3457,1 days,1802701
yTPC4P77bcs,26,Howto & Style,2020-10-01,2020-10-02,588414,82095,504,4249,False,False,5 days,666553,53912,1576,1 days,1396799
UUooc3y7t3k,26,Howto & Style,2020-10-03,2020-10-04,485364,55529,284,3837,False,False,5 days,256437,14765,1019,1 days,816951
N7pN1E8f_M8,26,Howto & Style,2020-10-03,2020-10-05,2629262,168746,3268,7024,False,False,5 days,1008376,33259,1095,2 days,3847762
F9e0-VgXxa0,26,Howto & Style,2020-10-04,2020-10-05,206361,13662,135,802,False,False,6 days,295966,11577,493,1 days,528861
NbNGxn9AEhs,26,Howto & Style,2020-10-04,2020-10-05,102457,5594,93,939,False,False,5 days,183956,4420,450,1 days,297816
2WNHoAtKtOY,26,Howto & Style,2020-10-04,2020-10-05,272730,16237,197,1171,False,False,3 days,201529,6006,331,1 days,498004
tpSqIx_gDMA,26,Howto & Style,2020-10-06,2020-10-07,403052,32853,277,1934,False,False,5 days,259173,11418,374,1 days,708804
dafl1AmdF70,26,Howto & Style,2020-10-06,2020-10-07,116845,13820,110,1606,False,False,4 days,149205,9544,908,1 days,291928
zHdeO4aJfb8,26,Howto & Style,2020-10-07,2020-10-08,331194,28809,214,1811,False,False,5 days,543007,18816,865,1 days,924502
i23Sib1kTnQ,26,Howto & Style,2020-10-09,2020-10-10,521180,34690,346,2462,False,False,5 days,365111,11753,561,1 days,935757
rJSZfrJFluw,26,Howto & Style,2020-10-10,2020-10-12,4076347,222340,3076,14540,False,False,5 days,4936156,119536,7032,2 days,9375951
kzVmk7U80O8,26,Howto & Style,2020-10-12,2020-10-13,629380,35279,407,4057,False,False,5 days,719980,15118,1229,1 days,1405043
4eP846aOToU,26,Howto & Style,2020-10-11,2020-10-13,610792,39350,332,2039,False,False,5 days,324417,11419,484,2 days,988501
x2eiJIedFSA,26,Howto & Style,2020-10-13,2020-10-14,1111894,70711,5873,8241,False,False,5 days,1254009,23410,3713,1 days,2471978
qOESslaIPqA,26,Howto & Style,2020-10-13,2020-10-14,367066,15403,3834,2675,False,False,4 days,239150,3842,1159,1 days,629295
8Ec6cBhBKjs,26,Howto & Style,2020-10-13,2020-10-15,246194,9191,5182,1875,False,False,3 days,83848,1886,354,2 days,343348
mwbqqSVIgC4,26,Howto & Style,2020-10-15,2020-10-16,274422,20990,291,2835,False,False,5 days,452136,16338,1516,1 days,768237
Og2EADZRZoU,26,Howto & Style,2020-10-14,2020-10-16,281322,16088,170,3307,False,False,3 days,111750,2686,214,2 days,415367
Nxykh6ZT1oc,26,Howto & Style,2020-10-15,2020-10-17,463008,32128,283,2289,False,False,3 days,243602,10267,546,2 days,751840
hSDHxf2_uH4,26,Howto & Style,2020-10-17,2020-10-18,540561,66531,496,6204,False,False,5 days,1019979,84000,5486,1 days,1722761
X6bUWzYsgvo,26,Howto & Style,2020-10-17,2020-10-18,380599,18404,314,3143,False,False,4 days,313478,8337,1074,1 days,725035
MfDvD7d5sPw,26,Howto & Style,2020-10-18,2020-10-19,183422,11109,187,555,False,False,5 days,169336,5886,177,1 days,370485
bcIw8q2ieCI,26,Howto & Style,2020-10-18,2020-10-19,348751,17362,302,1398,False,False,5 days,446783,12800,775,1 days,827869
vuVZG6TOaCM,26,Howto & Style,2020-10-18,2020-10-19,553046,35828,693,2562,False,False,4 days,432160,17491,1100,1 days,1042187
i9AWA2Q-BA4,26,Howto & Style,2020-10-19,2020-10-20,618178,57911,409,2722,False,False,6 days,871016,40143,1398,1 days,1591368
6UxZkrPLgL8,26,Howto & Style,2020-10-19,2020-10-20,357875,14509,2263,2183,False,False,5 days,324616,7654,878,1 days,707715
WaT_rLGuUr8,26,Howto & Style,2020-10-19,2020-10-20,435006,54244,221,4589,False,False,5 days,624092,48740,2807,1 days,1169478
8SgnboTY0C4,26,Howto & Style,2020-10-19,2020-10-20,137386,18435,151,1119,False,False,4 days,116469,9425,362,1 days,283196
9FrnNTyOAes,26,Howto & Style,2020-10-21,2020-10-21,565030,38198,802,5050,False,False,6 days,1799465,38076,4916,0 days,2450735
pTGeMEpqB4E,26,Howto & Style,2020-10-20,2020-10-21,120319,8436,85,279,False,False,5 days,152651,4897,429,1 days,287011
Jf2nyYtmwOE,26,Howto & Style,2020-10-21,2020-10-23,511332,56504,426,13970,False,False,4 days,190181,13840,2562,2 days,788389
SMGIsJa-o5E,26,Howto & Style,2020-10-23,2020-10-24,1250461,46195,869,4287,False,False,5 days,1918840,28011,1868,1 days,3249662
YVeQ7RE5sRE,26,Howto & Style,2020-10-22,2020-10-24,1456685,95081,1112,11818,False,False,3 days,393491,17009,1408,2 days,1975492
6i4We1K0Ju4,26,Howto & Style,2020-10-25,2020-10-26,528240,28587,278,1688,False,False,5 days,592055,17859,783,1 days,1169212
60sCS6eFRZo,26,Howto & Style,2020-10-25,2020-10-26,260129,16732,175,996,False,False,5 days,183087,5823,286,1 days,467053
EBLyPk7TsMw,26,Howto & Style,2020-10-23,2020-10-26,319890,14089,174,490,False,False,1 days,55439,1736,50,3 days,391694
NlGmtPGn9Ws,26,Howto & Style,2020-10-25,2020-10-27,564851,43548,313,3780,False,False,4 days,262162,13688,731,2 days,888760
6HB3oiIsAMc,26,Howto & Style,2020-10-26,2020-10-27,156656,6447,255,621,False,False,4 days,70198,2206,182,1 days,236310
LP6ppSM3xq4,26,Howto & Style,2020-10-28,2020-10-29,3665961,196960,5922,18415,False,False,6 days,3058450,67468,5160,1 days,7012414
4qyWLVWg7V4,26,Howto & Style,2020-10-28,2020-10-29,392117,42200,227,2209,False,False,5 days,531363,23277,789,1 days,991955
ATTAtYSaScM,26,Howto & Style,2020-10-27,2020-10-29,429580,35734,210,2123,False,False,3 days,102837,5997,176,2 days,576447
t45hXLNlFCQ,26,Howto & Style,2020-10-26,2020-10-29,742629,101837,700,4076,False,False,2 days,177640,13162,436,3 days,1039780
Sl19wcuh6lo,26,Howto & Style,2020-11-01,2020-11-02,562117,32482,294,2025,False,False,6 days,536794,15962,747,1 days,1150127
jaMHXe7Eqgs,26,Howto & Style,2020-11-02,2020-11-03,2403141,113661,2896,6896,False,False,9 days,2083737,39960,1921,1 days,4649316
zW9iszWpAp4,26,Howto & Style,2020-11-02,2020-11-03,380767,47332,1567,5913,False,False,9 days,504098,27348,2651,1 days,968109
9oU24JV4r6k,26,Howto & Style,2020-11-01,2020-11-03,103240,8536,93,603,False,False,6 days,58756,2712,124,2 days,173971
tE41hcEya9k,26,Howto & Style,2020-11-02,2020-11-04,118766,13844,77,663,False,False,7 days,97849,6988,241,2 days,238351
s6lnEIGyz0Q,26,Howto & Style,2020-11-03,2020-11-05,957895,65192,1572,7161,False,False,8 days,507573,22425,1297,2 days,1561543
-jSrpBVbtCs,26,Howto & Style,2020-11-04,2020-11-05,632760,57960,679,8729,False,False,8 days,790481,40366,3038,1 days,1533334
2nnkmwBioGE,26,Howto & Style,2020-11-05,2020-11-06,449218,42293,338,6439,False,False,9 days,670692,24352,2236,1 days,1195230
mYx3gyS-pAg,26,Howto & Style,2020-11-05,2020-11-06,1171645,86681,754,9466,False,False,9 days,947059,32489,3121,1 days,2250461
mazvbLYCgbA,26,Howto & Style,2020-11-05,2020-11-06,717638,53199,622,4864,False,False,8 days,1135305,42643,2767,1 days,1956416
42qP4Q8x-1s,26,Howto & Style,2020-11-04,2020-11-07,676367,15983,1241,331,False,False,7 days,124228,1393,118,3 days,818420
X01siIG2Uas,26,Howto & Style,2020-11-09,2020-11-09,429220,40680,222,2564,False,False,7 days,1037799,35752,1417,0 days,1547432
KW4pQFHKziI,26,Howto & Style,2020-11-07,2020-11-09,3248553,172765,5581,6988,False,False,7 days,1669987,43639,1817,2 days,5143749
XGqXJZBF2hY,26,Howto & Style,2020-11-07,2020-11-09,1557340,78762,11654,11229,False,False,7 days,1091149,20032,14522,2 days,2773034
7-h8qMTWufk,26,Howto & Style,2020-11-08,2020-11-09,1161543,40428,1139,3867,False,False,6 days,481789,9133,532,1 days,1697292
5b_lIKhvThM,26,Howto & Style,2020-11-08,2020-11-09,2592007,159573,2044,10166,False,False,7 days,4383375,101377,5171,1 days,7251669
kEtfvFHuhCw,26,Howto & Style,2020-11-09,2020-11-10,380233,56515,289,12497,False,False,6 days,248531,19111,2729,1 days,719616
kJ6wfmHp2so,26,Howto & Style,2020-11-10,2020-11-11,2010043,116338,6669,15305,False,False,7 days,1668595,34839,7076,1 days,3852196
vzD1lZvrOpU,26,Howto & Style,2020-11-10,2020-11-11,668367,61857,360,3972,False,False,6 days,469663,27111,1269,1 days,1232239
8PdALnrD05Y,26,Howto & Style,2020-11-11,2020-11-11,210511,20192,160,1223,False,False,6 days,446384,20650,736,0 days,699696
fL0my9B3PnA,26,Howto & Style,2020-11-10,2020-11-11,410074,45919,272,0,True,False,6 days,256687,12601,0,1 days,725281
PYS3UZFPJWI,26,Howto & Style,2020-11-12,2020-11-13,1141073,72433,1658,4193,False,False,5 days,1684303,58195,2423,1 days,2962620
hafxbLTr3M4,26,Howto & Style,2020-11-13,2020-11-14,912862,58463,1510,2954,False,False,6 days,1052790,35388,1592,1 days,2064049
LN9UeCVl7p8,26,Howto & Style,2020-11-13,2020-11-14,833405,37109,1290,3214,False,False,6 days,1013904,13629,1064,1 days,1902325
SrDO3nsLdjk,26,Howto & Style,2020-11-15,2020-11-16,512089,40410,437,2563,False,False,5 days,629083,21146,934,1 days,1206225
4Gz3kQsWm3s,26,Howto & Style,2020-11-15,2020-11-16,448052,29199,1848,2883,False,False,5 days,493018,14421,1624,1 days,989197
JO0Fzxq-sLM,26,Howto & Style,2020-11-14,2020-11-16,941339,96687,1022,14704,False,False,5 days,753718,59871,5504,2 days,1871823
c-Nz-Jxbpgc,26,Howto & Style,2020-11-15,2020-11-16,265000,21717,208,2204,False,False,5 days,193924,7269,725,1 days,490839
ka8l4Xd7_Ic,26,Howto & Style,2020-11-14,2020-11-16,771420,37620,534,3642,False,False,4 days,522368,15159,1002,2 days,1351211
9ElWZKIK72s,26,Howto & Style,2020-11-15,2020-11-17,395287,18663,382,2059,False,False,4 days,136929,3582,315,2 days,556835
Tm7LykboX2U,26,Howto & Style,2020-11-13,2020-11-18,390664,5727,427,74,False,False,3 days,12048,92,16,5 days,408621
jx9FYuU1oiY,26,Howto & Style,2020-11-17,2020-11-18,147824,13673,98,1699,False,False,5 days,284978,11746,814,1 days,460734
NhiYwC4ygyc,26,Howto & Style,2020-11-16,2020-11-18,917860,57266,552,12536,False,False,3 days,220232,8156,1328,2 days,1217378
9SXDt69D2Y0,26,Howto & Style,2020-11-16,2020-11-18,151103,9692,164,531,False,False,3 days,39329,1631,29,2 days,202315
Yut0O9oEM5o,26,Howto & Style,2020-11-18,2020-11-19,77797,2369,586,635,False,False,5 days,150452,3787,896,1 days,235936
zav8i32PCio,26,Howto & Style,2020-11-19,2020-11-20,2356958,140895,1031,13129,False,False,7 days,4335727,157919,11554,1 days,7016182
4myGTHX19Lk,26,Howto & Style,2020-11-19,2020-11-20,279405,14116,314,511,False,False,5 days,452028,22412,426,1 days,768898
nihjDIczdCA,26,Howto & Style,2020-11-19,2020-11-20,650533,70076,916,4617,False,False,5 days,509663,36155,1358,1 days,1272402
Sl4VInQMuiY,26,Howto & Style,2020-11-22,2020-11-23,305334,18872,130,579,False,False,6 days,507015,14789,373,1 days,846962
v4yqcI8HinA,26,Howto & Style,2020-11-21,2020-11-23,4066937,231426,16611,47694,False,False,6 days,1344989,42701,6761,2 days,5740508
yWBTHHwSEHo,26,Howto & Style,2020-11-23,2020-11-23,215258,16594,203,750,False,False,6 days,994663,22241,958,0 days,1250464
v9E2gqVpPjs,26,Howto & Style,2020-11-21,2020-11-23,306120,17714,293,1080,False,False,5 days,182742,7226,272,2 days,515154
2972HxHDLDY,26,Howto & Style,2020-11-21,2020-11-23,334908,18750,382,2215,False,False,4 days,151597,5030,486,2 days,512986
up443k_mNd8,26,Howto & Style,2020-11-25,2020-11-25,3558909,5833,2850,772,False,False,6 days,3631559,11749,1651,0 days,7210473
QYL2SSyv4P0,26,Howto & Style,2020-11-23,2020-11-25,393830,38427,465,6813,False,False,4 days,71639,3528,296,2 days,514533
STsWJ63QgCg,26,Howto & Style,2020-11-25,2020-11-26,161500,8250,329,778,False,False,5 days,207820,6782,494,1 days,385624
WW7bhd08e08,26,Howto & Style,2020-11-26,2020-11-27,666799,43380,767,3940,False,False,4 days,1316989,50541,4447,1 days,2086096
uOJQbqwsfLg,26,Howto & Style,2020-11-28,2020-11-29,1095496,57578,762,4182,False,False,2 days,865049,32993,1659,1 days,2056957
02LufIQjP-8,26,Howto & Style,2020-11-28,2020-11-29,822698,37197,607,3866,False,False,2 days,313397,7025,468,1 days,1184651
TcKTSev1_Do,26,Howto & Style,2020-11-28,2020-11-29,864610,65278,1055,7274,False,False,2 days,330444,16518,1384,1 days,1285508
FqdxxSWKmw4,26,Howto & Style,2020-11-29,2020-11-30,336732,25625,195,1008,False,False,1 days,201140,9187,211,1 days,573903
OsCYmnzE1y4,26,Howto & Style,2020-11-30,2020-12-01,1113612,81430,744,4775,False,False,0 days,0,0,0,1 days,1199817
u28orlGwJg4,26,Howto & Style,2020-12-01,2020-12-01,275702,21426,159,3751,False,False,0 days,0,0,0,0 days,300879
o78HcBmKoqE,26,Howto & Style,2020-11-30,2020-12-01,286065,33185,265,2714,False,False,0 days,0,0,0,1 days,321964
ua4QMFQATco,27,Education,2020-08-11,2020-08-12,1050143,89190,854,6455,False,False,5 days,620811,26468,1532,1 days,1794599
9nidKH8cM38,27,Education,2020-08-11,2020-08-12,236830,16423,209,1642,False,False,4 days,238658,7007,621,1 days,501181
GYeKX_LPY9U,27,Education,2020-08-11,2020-08-12,880035,16970,626,881,False,False,4 days,897330,15096,579,1 days,1810891
